Site Code,city,Vehicle_type,cluster,Date,Delivery Agent ID,Shift,Unsuccessful_Attempts,Process_Deviations,Delivered,Customer_Rejects,Picked_up_Customer_Returns,Picked up_Seller,billing_amt,,
Site_6,BANGALORE,Van DCD,4,2023-06-17 00:00:00,DA_401,A,6,0,158,0,19,0,2539,,
Site_19,HYDERABAD,Bike,4,2023-06-09 00:00:00,DA_81,C,0,0,23,3,2,0,604,,
Site_10,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_239,B,2,1,51,0,0,0,1487,,
Site_16,BANGALORE,Bike,4,2023-06-16 00:00:00,DA_113,C,0,8,25,0,0,0,595,,
Site_6,BANGALORE,Van DCD,4,2023-06-23 00:00:00,DA_187,B,2,0,29,0,0,0,1443,,
Site_2,BHOPAL,Bike,1,2023-06-20 00:00:00,DA_228,B,7,1,16,0,10,0,622,,
Site_26,MUMBAI,Van D+DA,5,2023-06-22 00:00:00,DA_214,A,3,0,76,1,20,0,2390,,
Site_27,MUMBAI,Bike,3,2023-06-02 00:00:00,DA_671,C,2,5,16,2,8,0,573,,
Site_14,MUMBAI,Van D+DA,5,2023-06-25 00:00:00,DA_34,B,11,0,34,12,0,0,1657,,
Site_5,BANGALORE,Bike,4,2023-06-08 00:00:00,DA_292,B,3,0,29,2,0,0,762,,
Site_5,BANGALORE,Bike,4,2023-06-04 00:00:00,DA_324,B,0,0,39,0,0,0,778,,
Site_3,BANGALORE,Bike,4,2023-06-20 00:00:00,DA_675,C,2,0,15,0,2,0,571,,
Site_19,HYDERABAD,Bike,4,2023-06-18 00:00:00,DA_175,C,4,0,19,1,0,0,580,,
Site_12,MUMBAI,Bike,3,2023-06-27 00:00:00,DA_216,A,0,0,9,2,23,0,913,,
Site_27,MUMBAI,Bike,3,2023-06-03 00:00:00,DA_580,B,0,5,21,8,4,0,701,,
Site_10,BANGALORE,Van DCD,4,2023-06-13 00:00:00,DA_470,A,7,2,63,0,22,0,2095,,
Site_13,THANE,Van D+DA,5,2023-06-13 00:00:00,DA_218,B,8,0,25,8,4,0,1639,,
Site_14,MUMBAI,Van D+DA,5,2023-06-24 00:00:00,DA_34,B,6,0,34,12,0,0,1657,,
Site_27,MUMBAI,Bike,3,2023-06-19 00:00:00,DA_224,A,2,16,19,0,28,0,939,,
Site_13,THANE,Van D+DA,5,2023-06-29 00:00:00,DA_515,A,3,0,82,1,15,0,2395,,
Site_14,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_70,C,5,10,19,3,0,0,561,,
Site_12,MUMBAI,Bike,3,2023-06-08 00:00:00,DA_390,A,0,0,0,0,50,0,945,,
Site_19,HYDERABAD,Van DCD,4,2023-06-18 00:00:00,DA_517,A,10,0,53,0,7,0,1970,,
Site_5,BANGALORE,Van D+DA,4,2023-06-28 00:00:00,DA_471,A,5,15,57,7,2,0,2170,,
Site_5,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_220,A,3,0,0,0,46,0,987,,
Site_22,HYDERABAD,Bike,4,2023-06-18 00:00:00,DA_340,C,0,5,8,9,2,0,577,,
Site_13,THANE,Bike,3,2023-06-15 00:00:00,DA_604,C,7,0,16,1,0,0,546,,
Site_19,HYDERABAD,Bike,4,2023-06-14 00:00:00,DA_334,A,0,0,0,0,43,0,981,,
Site_18,DELHI,Van D+DA,6,2023-06-04 00:00:00,DA_134,A,4,2,74,1,8,0,2310,,
Site_27,MUMBAI,Van D+DA,5,2023-06-06 00:00:00,DA_153,A,11,0,67,2,6,0,2280,,
Site_15,BANGALORE,Van DCD,4,2023-06-26 00:00:00,DA_135,B,2,0,29,4,0,0,1329,,
Site_7,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_156,A,4,0,66,2,5,0,2035,,
Site_4,BANGALORE,Van DCD,4,2023-06-26 00:00:00,DA_200,A,4,0,40,3,6,0,1948,,
Site_3,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_605,B,1,0,25,0,0,0,1435,,
Site_25,MUMBAI,Bike,3,2023-06-10 00:00:00,DA_236,B,5,0,21,1,16,0,711,,
Site_29,DELHI,Bike,6,2023-06-09 00:00:00,DA_235,B,4,0,37,1,2,0,845,,
Site_27,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_558,A,1,0,44,0,11,0,955,,
Site_19,HYDERABAD,Bike,4,2023-06-10 00:00:00,DA_416,C,9,0,17,0,8,0,595,,
Site_18,DELHI,Bike,6,2023-06-13 00:00:00,DA_480,A,2,0,28,1,42,0,1162,,
Site_5,BANGALORE,Van D+DA,4,2023-06-28 00:00:00,DA_654,B,2,0,28,1,0,0,1573,,
Site_14,MUMBAI,Van D+DA,5,2023-06-22 00:00:00,DA_34,B,6,0,32,5,2,0,1643,,
Site_13,THANE,Bike,3,2023-06-23 00:00:00,DA_511,A,0,0,5,0,41,0,937,,
Site_3,BANGALORE,Bike,4,2023-06-18 00:00:00,DA_399,C,5,0,16,1,0,0,571,,
Site_10,BANGALORE,Van DCD,4,2023-06-06 00:00:00,DA_173,A,0,0,1,0,79,0,2070,,
Site_16,BANGALORE,Van DCD,4,2023-06-11 00:00:00,DA_271,B,4,0,20,2,0,0,1296,,
Site_15,BANGALORE,Bike,4,2023-06-15 00:00:00,DA_534,C,3,0,20,1,2,0,589,,
Site_21,HYDERABAD,Van DCD,4,2023-06-02 00:00:00,DA_637,A,0,0,0,0,51,0,1952,,
Site_17,DELHI,Van D+DA,6,2023-06-15 00:00:00,DA_142,A,7,0,56,3,4,0,2210,,
Site_2,BHOPAL,Van DCD,1,2023-06-19 00:00:00,DA_683,A,2,0,77,5,3,0,1935,,
Site_6,BANGALORE,Van DCD,4,2023-06-12 00:00:00,DA_554,A,0,0,74,0,6,0,2070,,
Site_19,HYDERABAD,Van DCD,4,2023-06-22 00:00:00,DA_345,B,6,0,15,0,4,0,1423,,
Site_16,BANGALORE,Van DCD,4,2023-06-13 00:00:00,DA_291,A,2,0,188,2,4,0,2658,,
Site_12,MUMBAI,Bike,3,2023-06-07 00:00:00,DA_265,A,0,0,51,0,0,0,947,,
Site_13,THANE,Van D+DA,5,2023-06-09 00:00:00,DA_254,B,5,5,45,1,0,0,1657,,
Site_6,BANGALORE,Van DCD,4,2023-06-21 00:00:00,DA_187,B,1,1,25,0,2,0,1439,,
Site_16,BANGALORE,Bike,4,2023-06-13 00:00:00,DA_58,C,1,0,23,0,2,0,595,,
Site_22,HYDERABAD,Bike,4,2023-06-16 00:00:00,DA_387,C,1,0,15,1,6,0,586,,
Site_27,MUMBAI,Van D+DA,5,2023-06-12 00:00:00,DA_518,B,6,0,46,0,4,0,1665,,
Site_3,BANGALORE,Bike,4,2023-06-21 00:00:00,DA_398,C,0,0,12,0,0,0,556,,
Site_5,BANGALORE,Bike,4,2023-06-05 00:00:00,DA_552,B,5,0,42,2,0,0,788,,
Site_22,HYDERABAD,Van DCD,4,2023-06-07 00:00:00,DA_121,A,4,0,61,5,0,0,2000,,
Site_19,HYDERABAD,Bike,4,2023-06-20 00:00:00,DA_648,A,0,0,0,0,39,0,973,,
Site_27,MUMBAI,Bike,3,2023-06-30 00:00:00,DA_255,A,1,0,19,0,23,0,929,,
Site_11,BANGALORE,Van DCD,4,2023-06-23 00:00:00,DA_47,A,2,0,211,0,36,0,3029,,
Site_15,BANGALORE,Van DCD,4,2023-06-30 00:00:00,DA_135,B,3,0,44,2,0,0,1368,,
Site_14,MUMBAI,Bike,3,2023-06-10 00:00:00,DA_99,C,4,4,11,4,4,0,552,,
Site_3,BANGALORE,Bike,4,2023-06-11 00:00:00,DA_467,A,2,0,31,0,0,0,957,,
Site_13,THANE,Bike,3,2023-06-04 00:00:00,DA_604,C,2,0,18,1,4,0,564,,
Site_6,BANGALORE,Van DCD,4,2023-06-03 00:00:00,DA_329,B,4,0,22,0,3,0,1435,,
Site_6,BANGALORE,Van DCD,4,2023-06-08 00:00:00,DA_401,A,2,0,174,2,21,0,2679,,
Site_26,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_565,A,5,0,6,0,31,0,919,,
Site_10,BANGALORE,Van DCD,4,2023-06-14 00:00:00,DA_668,A,0,12,66,0,8,0,2040,,
Site_27,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_671,C,1,1,24,0,0,0,567,,
Site_16,BANGALORE,Van DCD,4,2023-06-21 00:00:00,DA_497,B,0,0,0,0,1,0,1307,,
Site_22,HYDERABAD,Bike,4,2023-06-08 00:00:00,DA_245,A,0,0,0,0,31,0,957,,
Site_10,BANGALORE,Van DCD,4,2023-06-25 00:00:00,DA_613,A,0,0,0,0,60,0,1970,,
Site_10,BANGALORE,Van DCD,4,2023-06-29 00:00:00,DA_613,B,6,1,27,1,0,0,1441,,
Site_22,HYDERABAD,Bike,4,2023-06-25 00:00:00,DA_110,C,2,1,20,5,0,0,595,,
Site_18,DELHI,Van D+DA,6,2023-06-21 00:00:00,DA_134,A,0,0,73,4,1,0,2285,,
Site_15,BANGALORE,Van DCD,4,2023-06-19 00:00:00,DA_676,A,4,0,71,3,10,0,1887,,
Site_3,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_318,A,2,0,78,3,4,0,2095,,
Site_3,BANGALORE,Bike,4,2023-06-05 00:00:00,DA_404,C,3,0,12,0,2,0,562,,
Site_3,BANGALORE,Bike,4,2023-06-17 00:00:00,DA_675,C,10,0,12,1,2,0,565,,
Site_12,MUMBAI,Van D+DA,5,2023-06-27 00:00:00,DA_548,B,1,0,24,0,0,0,1613,,
Site_3,BANGALORE,Bike,4,2023-06-10 00:00:00,DA_665,A,4,0,21,1,19,0,977,,
Site_16,BANGALORE,Bike,4,2023-06-18 00:00:00,DA_113,C,0,11,24,0,0,0,592,,
Site_10,BANGALORE,Van DCD,4,2023-06-05 00:00:00,DA_528,B,2,0,39,0,0,0,1463,,
Site_11,BANGALORE,Van DCD,4,2023-06-19 00:00:00,DA_303,B,4,1,39,0,0,0,1463,,
Site_5,BANGALORE,Van D+DA,4,2023-06-07 00:00:00,DA_690,A,3,5,61,3,3,0,2175,,
Site_3,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_685,B,1,0,18,1,0,0,1423,,
Site_21,HYDERABAD,Van DCD,4,2023-06-21 00:00:00,DA_460,A,2,0,66,0,6,0,2030,,
Site_26,MUMBAI,Van D+DA,5,2023-06-08 00:00:00,DA_214,A,5,0,84,0,15,0,2400,,
Site_13,THANE,Van D+DA,5,2023-06-10 00:00:00,DA_160,A,12,0,73,2,16,0,2360,,
Site_6,BANGALORE,Van DCD,4,2023-06-20 00:00:00,DA_591,A,3,0,64,1,8,0,2035,,
Site_22,HYDERABAD,Bike,4,2023-06-22 00:00:00,DA_693,A,1,0,25,4,18,0,989,,
Site_13,THANE,Bike,3,2023-06-30 00:00:00,DA_695,C,0,0,20,0,0,0,555,,
Site_29,DELHI,Bike,6,2023-06-23 00:00:00,DA_397,A,0,6,54,1,0,0,1130,,
Site_10,BANGALORE,Van DCD,4,2023-06-10 00:00:00,DA_617,A,6,0,67,1,11,0,2065,,
Site_4,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_212,A,3,1,62,2,2,0,2000,,
Site_19,HYDERABAD,Bike,4,2023-06-09 00:00:00,DA_416,C,3,0,27,0,4,0,613,,
Site_15,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_95,A,1,0,83,3,2,0,1899,,
Site_6,BANGALORE,Van DCD,4,2023-06-06 00:00:00,DA_233,A,2,0,99,0,6,0,2195,,
Site_16,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_238,A,9,0,112,1,7,0,2140,,
Site_18,DELHI,Bike,6,2023-06-01 00:00:00,DA_197,A,1,0,11,0,57,0,1156,,
Site_21,HYDERABAD,Van DCD,4,2023-06-03 00:00:00,DA_304,B,1,0,27,0,0,0,1439,,
Site_18,DELHI,Bike,6,2023-06-28 00:00:00,DA_328,B,4,0,32,0,0,0,829,,
Site_12,MUMBAI,Van D+DA,5,2023-06-12 00:00:00,DA_448,B,0,0,21,0,0,0,1607,,
Site_12,MUMBAI,Bike,3,2023-06-11 00:00:00,DA_444,A,0,0,48,0,4,0,949,,
Site_16,BANGALORE,Van DCD,4,2023-06-25 00:00:00,DA_360,B,9,0,65,3,6,0,1575,,
Site_25,MUMBAI,Bike,3,2023-06-28 00:00:00,DA_236,B,2,0,22,1,0,0,681,,
Site_3,BANGALORE,Bike,4,2023-06-15 00:00:00,DA_206,C,2,0,8,0,0,0,544,,
Site_22,HYDERABAD,Van DCD,4,2023-06-14 00:00:00,DA_112,B,0,0,12,4,4,0,1425,,
Site_15,BANGALORE,Van DCD,4,2023-06-07 00:00:00,DA_135,B,6,0,23,3,0,0,1308,,
Site_29,DELHI,Bike,6,2023-06-30 00:00:00,DA_148,A,4,0,36,7,0,0,1106,,
Site_18,DELHI,Bike,6,2023-06-16 00:00:00,DA_234,C,4,0,13,2,8,0,614,,
Site_12,MUMBAI,Bike,3,2023-06-24 00:00:00,DA_278,C,0,0,16,0,0,0,543,,
Site_16,BANGALORE,Van DCD,4,2023-06-29 00:00:00,DA_599,B,5,0,35,0,2,0,1341,,
Site_3,BANGALORE,Bike,4,2023-06-18 00:00:00,DA_209,A,1,1,26,1,0,0,949,,
Site_21,HYDERABAD,Van DCD,4,2023-06-26 00:00:00,DA_637,A,0,0,0,0,58,0,1966,,
Site_22,HYDERABAD,Bike,4,2023-06-09 00:00:00,DA_660,A,0,0,0,0,39,0,973,,
Site_16,BANGALORE,Van DCD,4,2023-06-07 00:00:00,DA_585,A,4,0,65,4,8,0,2055,,
Site_6,BANGALORE,Van DCD,4,2023-06-03 00:00:00,DA_233,A,5,0,86,1,3,0,2120,,
Site_5,BANGALORE,Bike,4,2023-06-23 00:00:00,DA_681,C,5,0,26,2,2,0,610,,
Site_25,MUMBAI,Van D+DA,5,2023-06-27 00:00:00,DA_490,A,1,0,91,1,6,0,2395,,
Site_17,DELHI,Bike,6,2023-06-06 00:00:00,DA_33,C,0,0,21,3,0,0,617,,
Site_12,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_278,C,1,1,19,1,4,0,567,,
Site_3,BANGALORE,Bike,4,2023-06-06 00:00:00,DA_221,A,5,0,17,0,15,0,959,,
Site_3,BANGALORE,Van DCD,4,2023-06-06 00:00:00,DA_685,B,2,0,26,0,0,0,1437,,
Site_17,DELHI,Bike,6,2023-06-11 00:00:00,DA_210,C,0,0,23,5,0,0,629,,
Site_26,MUMBAI,Van D+DA,5,2023-06-21 00:00:00,DA_367,B,2,0,38,1,0,0,1643,,
Site_29,DELHI,Bike,6,2023-06-01 00:00:00,DA_315,C,2,0,21,0,0,0,608,,
Site_3,BANGALORE,Bike,4,2023-06-09 00:00:00,DA_684,A,4,0,12,2,58,0,1039,,
Site_17,DELHI,Bike,6,2023-06-02 00:00:00,DA_549,A,3,1,60,0,2,0,1144,,
Site_26,MUMBAI,Bike,3,2023-06-05 00:00:00,DA_37,C,1,0,12,3,10,0,570,,
Site_17,DELHI,Bike,6,2023-06-10 00:00:00,DA_476,A,2,1,49,1,2,0,1124,,
Site_19,HYDERABAD,Bike,4,2023-06-05 00:00:00,DA_175,C,2,0,14,1,4,0,577,,
Site_19,HYDERABAD,Van DCD,4,2023-06-05 00:00:00,DA_211,A,9,0,71,3,1,0,2045,,
Site_29,DELHI,Van D+DA,6,2023-06-13 00:00:00,DA_1,A,4,0,52,2,4,0,2191,,
Site_27,MUMBAI,Bike,3,2023-06-01 00:00:00,DA_645,C,0,12,25,0,0,0,570,,
Site_6,BANGALORE,Bike,4,2023-06-22 00:00:00,DA_174,C,3,0,14,0,4,0,574,,
Site_12,MUMBAI,Bike,3,2023-06-08 00:00:00,DA_216,A,1,0,6,1,27,0,913,,
Site_2,BHOPAL,Bike,1,2023-06-09 00:00:00,DA_499,B,2,11,21,2,13,0,642,,
Site_25,MUMBAI,Bike,3,2023-06-14 00:00:00,DA_678,B,4,0,26,1,0,0,689,,
Site_28,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_346,A,0,0,24,3,8,0,915,,
Site_5,BANGALORE,Bike,4,2023-06-06 00:00:00,DA_73,C,2,0,36,0,0,0,628,,
Site_3,BANGALORE,Bike,4,2023-06-25 00:00:00,DA_61,C,0,0,15,0,0,0,565,,
Site_18,DELHI,Van D+DA,6,2023-06-23 00:00:00,DA_42,B,7,0,40,0,0,0,1635,,
Site_18,DELHI,Bike,6,2023-06-18 00:00:00,DA_336,B,2,3,20,1,2,0,811,,
Site_18,DELHI,Bike,6,2023-06-10 00:00:00,DA_519,B,8,0,27,0,2,0,823,,
Site_29,DELHI,Bike,6,2023-06-10 00:00:00,DA_143,B,4,9,39,2,1,0,849,,
Site_26,MUMBAI,Bike,3,2023-06-15 00:00:00,DA_531,C,6,0,24,1,8,0,594,,
Site_25,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_236,B,1,0,26,0,8,0,703,,
Site_4,BANGALORE,Bike,4,2023-06-11 00:00:00,DA_394,C,2,1,28,0,2,0,610,,
Site_10,BANGALORE,Van DCD,4,2023-06-04 00:00:00,DA_269,B,0,0,20,0,4,0,1433,,
Site_6,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_591,A,3,0,79,1,5,0,2095,,
Site_19,HYDERABAD,Bike,4,2023-06-18 00:00:00,DA_111,C,5,8,17,1,0,0,574,,
Site_5,BANGALORE,Van D+DA,4,2023-06-12 00:00:00,DA_654,B,4,0,19,0,0,0,1553,,
Site_29,DELHI,Bike,6,2023-06-09 00:00:00,DA_539,A,0,0,46,1,0,0,1114,,
Site_16,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_392,A,3,0,77,0,6,0,2085,,
Site_3,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_666,A,5,0,46,0,8,0,1958,,
Site_3,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_675,C,2,0,13,1,4,0,574,,
Site_12,MUMBAI,Van D+DA,5,2023-06-09 00:00:00,DA_396,B,1,0,49,0,2,0,1667,,
Site_7,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_276,B,0,0,34,0,0,0,1453,,
Site_12,MUMBAI,Van D+DA,5,2023-06-25 00:00:00,DA_508,B,5,0,28,1,9,0,1641,,
Site_7,BANGALORE,Van DCD,4,2023-06-05 00:00:00,DA_156,A,4,0,62,1,7,0,2020,,
Site_3,BANGALORE,Van DCD,4,2023-06-03 00:00:00,DA_196,A,0,0,43,0,2,0,1940,,
Site_22,HYDERABAD,Van DCD,4,2023-06-25 00:00:00,DA_121,A,1,0,54,3,6,0,1985,,
Site_22,HYDERABAD,Van DCD,4,2023-06-15 00:00:00,DA_256,B,0,0,26,0,2,0,1441,,
Site_16,BANGALORE,Van DCD,4,2023-06-20 00:00:00,DA_122,B,3,0,18,0,0,0,1284,,
Site_22,HYDERABAD,Van DCD,4,2023-06-13 00:00:00,DA_180,B,1,0,25,3,0,0,1441,,
Site_26,MUMBAI,Bike,3,2023-06-15 00:00:00,DA_335,A,0,0,12,0,25,0,919,,
Site_7,BANGALORE,Van DCD,4,2023-06-29 00:00:00,DA_156,A,1,0,56,1,11,0,2010,,
Site_7,BANGALORE,Van DCD,4,2023-06-12 00:00:00,DA_133,B,1,0,36,0,2,0,1461,,
Site_2,BHOPAL,Bike,1,2023-06-16 00:00:00,DA_435,A,0,0,0,0,38,0,836,,
Site_10,BANGALORE,Van DCD,4,2023-06-02 00:00:00,DA_93,A,9,1,71,0,14,0,2095,,
Site_27,MUMBAI,Van D+DA,5,2023-06-26 00:00:00,DA_522,B,6,0,27,0,0,0,1619,,
Site_16,BANGALORE,Bike,4,2023-06-06 00:00:00,DA_626,B,2,0,38,0,0,0,776,,
Site_22,HYDERABAD,Bike,4,2023-06-10 00:00:00,DA_325,A,0,0,0,0,34,0,963,,
Site_22,HYDERABAD,Bike,4,2023-06-03 00:00:00,DA_412,C,2,11,18,1,2,0,583,,
Site_25,MUMBAI,Bike,3,2023-06-10 00:00:00,DA_678,C,4,0,16,0,0,0,543,,
Site_21,HYDERABAD,Van DCD,4,2023-06-07 00:00:00,DA_51,A,0,0,0,0,54,0,1958,,
Site_21,HYDERABAD,Van DCD,4,2023-06-09 00:00:00,DA_182,A,4,26,74,5,4,0,2085,,
Site_16,BANGALORE,Van DCD,4,2023-06-16 00:00:00,DA_535,B,6,0,21,2,3,0,1308,,
Site_12,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_278,C,3,1,21,0,2,0,564,,
Site_10,BANGALORE,Van DCD,4,2023-06-12 00:00:00,DA_322,A,0,0,0,0,85,0,2095,,
Site_16,BANGALORE,Van DCD,4,2023-06-11 00:00:00,DA_53,A,2,1,98,5,9,0,1971,,
Site_5,BANGALORE,Van D+DA,4,2023-06-27 00:00:00,DA_185,A,0,0,0,0,32,0,2084,,
Site_7,BANGALORE,Bike,4,2023-06-13 00:00:00,DA_354,C,2,0,12,3,8,0,589,,
Site_22,HYDERABAD,Van DCD,4,2023-06-23 00:00:00,DA_423,A,11,2,64,3,4,0,2025,,
Site_4,BANGALORE,Van DCD,4,2023-06-29 00:00:00,DA_272,B,6,10,35,0,1,0,1457,,
Site_10,BANGALORE,Van DCD,4,2023-06-18 00:00:00,DA_269,B,1,0,23,1,8,0,1449,,
Site_12,MUMBAI,Bike,3,2023-06-08 00:00:00,DA_696,B,0,11,13,0,19,0,699,,
Site_6,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_174,C,1,0,17,0,0,0,571,,
Site_21,HYDERABAD,Van DCD,4,2023-06-11 00:00:00,DA_631,B,4,0,28,0,0,0,1441,,
Site_6,BANGALORE,Bike,4,2023-06-11 00:00:00,DA_513,C,2,1,22,0,1,0,589,,
Site_12,MUMBAI,Bike,3,2023-06-13 00:00:00,DA_265,A,1,0,43,0,0,0,931,,
Site_12,MUMBAI,Bike,3,2023-06-02 00:00:00,DA_696,B,1,0,0,2,21,0,681,,
Site_26,MUMBAI,Van D+DA,5,2023-06-30 00:00:00,DA_3,B,2,0,37,0,0,0,1639,,
Site_22,HYDERABAD,Bike,4,2023-06-14 00:00:00,DA_282,C,0,0,17,0,8,0,595,,
Site_12,MUMBAI,Van D+DA,5,2023-06-25 00:00:00,DA_103,A,2,0,79,0,7,0,2335,,
Site_27,MUMBAI,Bike,3,2023-06-20 00:00:00,DA_30,A,0,0,0,1,24,0,895,,
Site_5,BANGALORE,Bike,4,2023-06-07 00:00:00,DA_44,A,2,0,0,1,48,0,993,,
Site_16,BANGALORE,Bike,4,2023-06-29 00:00:00,DA_445,B,1,1,19,0,0,0,738,,
Site_1,BHOPAL,Bike,1,2023-06-11 00:00:00,DA_150,B,7,0,14,1,12,0,624,,
Site_5,BANGALORE,Bike,4,2023-06-29 00:00:00,DA_220,A,0,0,0,0,24,0,943,,
Site_19,HYDERABAD,Bike,4,2023-06-29 00:00:00,DA_362,C,3,2,23,3,2,0,604,,
Site_16,BANGALORE,Van DCD,4,2023-06-10 00:00:00,DA_86,A,0,68,69,0,0,0,483,,
Site_21,HYDERABAD,Van DCD,4,2023-06-16 00:00:00,DA_637,A,0,0,6,0,58,0,1990,,
Site_3,BANGALORE,Bike,4,2023-06-28 00:00:00,DA_559,C,1,0,22,1,0,0,589,,
Site_6,BANGALORE,Bike,4,2023-06-18 00:00:00,DA_677,C,0,7,25,0,0,0,595,,
Site_18,DELHI,Bike,6,2023-06-13 00:00:00,DA_478,C,0,6,19,1,0,0,605,,
Site_4,BANGALORE,Van DCD,4,2023-06-18 00:00:00,DA_212,A,0,0,62,1,4,0,2005,,
Site_22,HYDERABAD,Van DCD,4,2023-06-04 00:00:00,DA_423,B,3,0,58,1,2,0,1510,,
Site_16,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_113,C,1,0,30,1,0,0,613,,
Site_27,MUMBAI,Van D+DA,5,2023-06-03 00:00:00,DA_653,B,2,0,30,1,0,0,1627,,
Site_16,BANGALORE,Van DCD,4,2023-06-23 00:00:00,DA_193,B,1,83,89,0,0,0,623,,
Site_27,MUMBAI,Bike,3,2023-06-13 00:00:00,DA_594,A,0,0,11,0,39,0,945,,
Site_22,HYDERABAD,Bike,4,2023-06-23 00:00:00,DA_553,A,8,0,20,14,6,0,975,,
Site_27,MUMBAI,Van D+DA,5,2023-06-20 00:00:00,DA_493,A,4,0,77,1,3,0,2310,,
Site_16,BANGALORE,Van DCD,4,2023-06-06 00:00:00,DA_633,A,11,0,76,2,6,0,1887,,
Site_14,MUMBAI,Bike,3,2023-06-25 00:00:00,DA_472,C,5,0,14,0,0,0,537,,
Site_18,DELHI,Bike,6,2023-06-30 00:00:00,DA_197,A,1,0,9,0,59,0,1156,,
Site_22,HYDERABAD,Van DCD,4,2023-06-11 00:00:00,DA_151,A,6,0,53,2,2,0,1964,,
Site_22,HYDERABAD,Bike,4,2023-06-10 00:00:00,DA_131,A,3,0,1,0,34,0,965,,
Site_3,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_61,C,2,0,26,1,0,0,601,,
Site_15,BANGALORE,Bike,4,2023-06-05 00:00:00,DA_274,A,5,0,69,4,2,0,1045,,
Site_4,BANGALORE,Van DCD,4,2023-06-06 00:00:00,DA_200,A,1,0,68,3,10,0,2075,,
Site_10,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_617,A,0,0,0,1,76,0,2055,,
Site_10,BANGALORE,Bike,4,2023-06-30 00:00:00,DA_482,C,0,5,21,0,0,0,583,,
Site_4,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_136,B,0,0,39,0,0,0,1347,,
Site_27,MUMBAI,Bike,3,2023-06-28 00:00:00,DA_550,C,0,0,22,1,4,0,576,,
Site_6,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_233,A,4,0,78,0,7,0,2095,,
Site_19,HYDERABAD,Van DCD,4,2023-06-14 00:00:00,DA_162,A,2,0,49,1,8,0,1966,,
Site_9,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_90,C,0,1,21,0,0,0,583,,
Site_22,HYDERABAD,Bike,4,2023-06-28 00:00:00,DA_245,A,0,0,1,0,40,0,977,,
Site_5,BANGALORE,Bike,4,2023-06-03 00:00:00,DA_22,C,2,0,27,0,2,0,607,,
Site_10,BANGALORE,Van DCD,4,2023-06-21 00:00:00,DA_386,B,5,0,29,2,0,0,1447,,
Site_22,HYDERABAD,Van DCD,4,2023-06-07 00:00:00,DA_104,A,0,0,31,1,8,0,1930,,
Site_22,HYDERABAD,Van D+DA,4,2023-06-23 00:00:00,DA_167,A,5,7,34,4,7,0,2110,,
Site_5,BANGALORE,Van D+DA,4,2023-06-16 00:00:00,DA_159,A,11,1,42,5,0,0,2114,,
Site_5,BANGALORE,Van D+DA,4,2023-06-02 00:00:00,DA_690,A,4,1,68,4,2,0,2210,,
Site_21,HYDERABAD,Van DCD,4,2023-06-09 00:00:00,DA_341,A,4,30,68,3,6,0,2055,,
Site_22,HYDERABAD,Van DCD,4,2023-06-02 00:00:00,DA_29,B,2,0,12,4,0,0,1417,,
Site_26,MUMBAI,Van D+DA,5,2023-06-16 00:00:00,DA_516,B,1,1,37,1,2,0,1645,,
Site_1,BHOPAL,Bike,1,2023-06-09 00:00:00,DA_18,B,6,4,24,2,6,0,634,,
Site_5,BANGALORE,Van D+DA,4,2023-06-17 00:00:00,DA_540,B,2,0,20,4,2,0,1567,,
Site_19,HYDERABAD,Bike,4,2023-06-04 00:00:00,DA_607,C,5,0,26,0,0,0,598,,
Site_3,BANGALORE,Bike,4,2023-06-28 00:00:00,DA_675,C,2,0,15,1,0,0,568,,
Site_2,BHOPAL,Bike,1,2023-06-26 00:00:00,DA_579,A,0,0,0,0,32,0,824,,
Site_27,MUMBAI,Bike,3,2023-06-22 00:00:00,DA_495,A,3,2,21,0,15,0,917,,
